date,price_soybean,real_interest_rate,SP500,usa_prod,previous_price_soybean,previous_usa_production,previous_SP500,previous_real_interest_rate,price_soybean_avg_3_months,price_soybean_avg_6_months,price_soybean_avg_12_months,3mprevious_price_soybean,3mprevious_SP500,3mprevious_real_interest_rate,6mprevious_price_soybean,6mprevious_SP500,6mprevious_real_interest_rate,month,year,month_sin,month_cos,year_sin,year_cos
2004-06-01,669.0,0.43742345540202754,0.19952180723884916,0.5400062992125986,814.0,66.783,556.5,1.88325,832.0,874.6666666666666,780.9375,995.0,565.4,1.71357,794.0,550.6,1.71357,6,2004,1.2246467991473532e-16,-1.0,-0.055904239893271306,0.9984361351443344
2004-07-01,569.0,0.43504836596448515,0.18995795201582993,0.5400062992125986,669.0,85.016,568.2,1.94658,684.0,832.9166666666666,785.9375,1013.0,550.5,1.70195,819.5,559.1,1.70195,7,2004,-0.4999999999999997,-0.8660254037844388,-0.055904239893271306,0.9984361351443344
2004-08-02,627.25,0.42055251493723106,0.1946574325995548,0.5400062992125986,569.0,85.016,556.6,1.9338,621.75,781.2083333333334,789.125,814.0,556.5,1.57158,937.5,571.5,1.57158,8,2004,-0.8660254037844384,-0.5000000000000004,-0.055904239893271306,0.9984361351443344
2004-09-01,527.0,0.3515838575689714,0.20166542996124992,0.5400062992125986,627.25,85.016,562.3,1.8558,574.4166666666666,703.2083333333334,776.6041666666666,669.0,568.2,1.47016,995.0,565.4,1.47016,9,2004,-1.0,-1.8369701987210297e-16,-0.055904239893271306,0.9984361351443344
2004-10-01,533.5,0.3892024494271351,0.2074367219061753,0.5400062992125986,527.0,85.016,570.8,1.48469,562.5833333333334,623.2916666666666,754.5833333333334,569.0,556.6,1.35815,1013.0,550.5,1.35815,10,2004,-0.8660254037844386,0.5000000000000001,-0.055904239893271306,0.9984361351443344
2004-11-01,534.75,0.37444269957348747,0.2306867837414462,0.5400062992125986,533.5,85.016,577.8,1.68711,531.75,576.75,736.125,627.25,562.3,1.88325,814.0,556.5,1.88325,11,2004,-0.5000000000000004,0.8660254037844384,-0.055904239893271306,0.9984361351443344
2004-12-01,547.25,0.43053978460652126,0.24692884821502198,0.5400062992125986,534.75,85.016,606.0,1.60769,538.5,556.4583333333334,715.5625,527.0,570.8,1.94658,669.0,568.2,1.94658,12,2004,-2.4492935982947064e-16,1.0,-0.055904239893271306,0.9984361351443344
2005-01-03,514.75,0.406331713391007,0.23365487674169355,0.5209952755905513,547.25,85.016,625.7,1.90954,532.25,547.4166666666666,690.1666666666666,533.5,577.8,1.9338,569.0,556.6,1.9338,1,2005,0.49999999999999994,0.8660254037844387,-0.05280142342065982,0.9986050318743402
2005-02-01,622.0,0.41262811637566554,0.24173468546458904,0.5209952755905513,514.75,85.016,609.6,1.77928,561.3333333333334,546.5416666666666,663.875,534.75,606.0,1.8558,627.25,562.3,1.8558,2,2005,0.8660254037844386,0.5000000000000001,-0.05280142342065982,0.9986050318743402
2005-03-01,627.5,0.44351171283347424,0.23258306538049306,0.5209952755905513,622.0,85.016,619.4,1.81316,588.0833333333334,563.2916666666666,633.25,547.25,625.7,1.48469,527.0,570.8,1.48469,3,2005,1.0,6.123233995736766e-17,-0.05280142342065982,0.9986050318743402
2005-04-01,626.25,0.451166637241328,0.22112292851842696,0.5209952755905513,627.5,85.016,608.3,1.97934,625.25,578.75,601.0208333333334,514.75,609.6,1.68711,533.5,577.8,1.68711,4,2005,0.8660254037844387,-0.4999999999999998,-0.05280142342065982,0.9986050318743402
2005-05-02,680.25,0.40829980393432264,0.23538626432517123,0.5209952755905513,626.25,85.016,594.4,2.02053,644.6666666666666,603.0,589.875,622.0,619.4,1.60769,534.75,606.0,1.60769,5,2005,0.49999999999999994,-0.8660254037844387,-0.05280142342065982,0.9986050318743402
2005-06-01,666.25,0.38544467881468536,0.24321873196471283,0.5209952755905513,680.25,85.016,611.7,1.78987,657.5833333333334,622.8333333333334,589.6458333333334,627.5,608.3,1.90954,547.25,625.7,1.90954,6,2005,1.2246467991473532e-16,-1.0,-0.05280142342065982,0.9986050318743402
2005-07-01,686.75,0.4139030078890881,0.25805919696594953,0.5209952755905513,666.25,83.507,621.2,1.66689,677.75,651.5,599.4583333333334,626.25,594.4,1.77928,514.75,609.6,1.77928,7,2005,-0.4999999999999997,-0.8660254037844388,-0.05280142342065982,0.9986050318743402
2005-08-01,598.75,0.44887889459843705,0.2522879050210241,0.5209952755905513,686.75,83.507,639.2,1.82002,650.5833333333334,647.625,597.0833333333334,680.25,611.7,1.81316,622.0,619.4,1.81316,8,2005,-0.8660254037844384,-0.5000000000000004,-0.05280142342065982,0.9986050318743402
2005-09-01,573.25,0.3982307627976992,0.258388985077088,0.5209952755905513,598.75,83.507,632.2,2.00822,619.5833333333334,638.5833333333334,600.9375,666.25,621.2,1.97934,627.5,608.3,1.97934,9,2005,-1.0,-1.8369701987210297e-16,-0.05280142342065982,0.9986050318743402
2005-10-03,576.0,0.4412258286330226,0.24750597740951447,0.5209952755905513,573.25,83.507,639.6,1.73569,582.6666666666666,630.2083333333334,604.4791666666666,686.75,639.2,2.02053,626.25,594.4,2.02053,10,2005,-0.8660254037844386,0.5000000000000001,-0.05280142342065982,0.9986050318743402
2005-11-01,558.0,0.46141780573701174,0.26498474729985994,0.5209952755905513,576.0,83.507,626.4,1.96704,569.0833333333334,609.8333333333334,606.4166666666666,598.75,632.2,1.78987,680.25,611.7,1.78987,11,2005,-0.5000000000000004,0.8660254037844384,-0.05280142342065982,0.9986050318743402
2005-12-01,613.5,0.45076149678954064,0.2672932640778301,0.5209952755905513,558.0,83.507,647.6,2.07569,582.5,601.0416666666666,611.9375,573.25,639.6,1.66689,666.25,621.2,1.66689,12,2005,-2.4492935982947064e-16,1.0,-0.05280142342065982,0.9986050318743402
2006-01-02,594.25,0.4594013956902719,0.2813092588012203,0.5650141732283466,613.5,83.507,650.4,2.01835,588.5833333333334,585.625,618.5625,576.0,626.4,1.82002,686.75,639.2,1.82002,1,2006,0.49999999999999994,0.8660254037844387,-0.04969809709770789,0.9987642860779848
2006-02-01,594.0,0.4853396768168598,0.28526671613488347,0.5650141732283466,594.25,83.507,667.4,2.06484,600.5833333333334,584.8333333333334,616.2291666666666,558.0,647.6,2.00822,598.75,632.2,2.00822,2,2006,0.8660254037844386,0.5000000000000001,-0.04969809709770789,0.9987642860779848
2006-03-01,571.5,0.5186448237731957,0.2962321708302416,0.5650141732283466,594.0,83.507,672.2,2.20441,586.5833333333334,584.5416666666666,611.5625,613.5,650.4,1.73569,573.25,639.6,1.73569,3,2006,1.0,6.123233995736766e-17,-0.04969809709770789,0.9987642860779848
2006-04-03,601.0,0.5139559734986108,0.30983593041470864,0.5650141732283466,571.5,83.507,685.5,2.38362,588.8333333333334,588.7083333333334,609.4583333333334,594.25,667.4,1.96704,576.0,626.4,1.96704,4,2006,0.8660254037844387,-0.4999999999999998,-0.04969809709770789,0.9987642860779848
2006-05-01,579.5,0.5228727803228114,0.29309918377442506,0.5650141732283466,601.0,83.507,702.0,2.35839,584.0,592.2916666666666,601.0625,594.0,672.2,2.07569,558.0,647.6,2.07569,5,2006,0.49999999999999994,-0.8660254037844387,-0.04969809709770789,0.9987642860779848
2006-06-01,622.5,0.5311316985234675,0.2968917470525188,0.5650141732283466,579.5,83.507,681.7,2.40637,601.0,593.7916666666666,597.4166666666666,571.5,685.5,2.01835,613.5,650.4,2.01835,6,2006,1.2246467991473532e-16,-1.0,-0.04969809709770789,0.9987642860779848
2006-07-03,599.75,0.5395950453924565,0.30018962816390476,0.5650141732283466,622.5,87.001,686.3,2.45081,600.5833333333334,594.7083333333334,590.1666666666666,601.0,702.0,2.06484,594.25,667.4,2.06484,7,2006,-0.4999999999999997,-0.8660254037844388,-0.04969809709770789,0.9987642860779848
2006-08-01,555.75,0.5027867344378676,0.3058784730810456,0.5650141732283466,599.75,87.001,690.3,2.49635,592.6666666666666,588.3333333333334,586.5833333333334,579.5,681.7,2.20441,594.0,672.2,2.20441,8,2006,-0.8660254037844384,-0.5000000000000004,-0.04969809709770789,0.9987642860779848
2006-09-01,547.5,0.48564631981935935,0.32319234891582166,0.5650141732283466,555.75,87.001,697.2,2.29829,567.6666666666666,584.3333333333334,584.4375,622.5,686.3,2.38362,571.5,685.5,2.38362,9,2006,-1.0,-1.8369701987210297e-16,-0.04969809709770789,0.9987642860779848
2006-10-02,644.25,0.48676138528299434,0.34034133069502853,0.5650141732283466,547.5,87.001,718.2,2.20606,582.5,591.5416666666666,590.125,599.75,690.3,2.35839,601.0,702.0,2.35839,10,2006,-0.8660254037844386,0.5000000000000001,-0.04969809709770789,0.9987642860779848
2006-11-01,685.5,0.4844996608342548,0.3483386923901394,0.5650141732283466,644.25,87.001,739.0,2.21206,625.75,609.2083333333334,600.75,555.75,697.2,2.40637,579.5,681.7,2.40637,11,2006,-0.5000000000000004,0.8660254037844384,-0.04969809709770789,0.9987642860779848
2006-12-01,697.25,0.4700502708679855,0.365075439030423,0.5650141732283466,685.5,87.001,748.7,2.19989,675.6666666666666,621.6666666666666,607.7291666666666,547.5,718.2,2.45081,622.5,686.3,2.45081,12,2006,-2.4492935982947064e-16,1.0,-0.04969809709770789,0.9987642860779848
2007-01-01,719.5,0.4748710705557672,0.3731552477533186,0.3868472440944881,697.25,87.001,769.0,2.12214,700.75,641.625,618.1666666666666,644.25,739.0,2.49635,599.75,690.3,2.49635,1,2007,0.49999999999999994,0.8660254037844387,-0.04659429089011905,0.9989138962175104
2007-02-01,787.5,0.5007164295603854,0.3595514881688516,0.3868472440944881,719.5,87.001,778.8,2.14808,734.75,680.25,634.2916666666666,685.5,748.7,2.29829,555.75,697.2,2.29829,2,2007,0.8660254037844386,0.5000000000000001,-0.04659429089011905,0.9989138962175104
2007-03-01,761.25,0.4519955025692966,0.36985736664193264,0.3868472440944881,787.5,87.001,762.3,2.28715,756.0833333333334,715.875,650.1041666666666,697.25,769.0,2.20606,547.5,718.2,2.20606,3,2007,1.0,6.123233995736766e-17,-0.04659429089011905,0.9989138962175104
2007-04-02,743.0,0.4617523253761023,0.39393189875505,0.3868472440944881,761.25,87.001,774.8,2.02499,763.9166666666666,732.3333333333334,661.9375,719.5,778.8,2.21206,644.25,739.0,2.21206,4,2007,0.8660254037844387,-0.4999999999999998,-0.04659429089011905,0.9989138962175104
2007-05-01,806.25,0.4532685356402798,0.41594525517355113,0.3868472440944881,743.0,87.001,804.0,2.07749,770.1666666666666,752.4583333333334,680.8333333333334,787.5,762.3,2.19989,685.5,748.7,2.19989,5,2007,0.49999999999999994,-0.8660254037844387,-0.04659429089011905,0.9989138962175104
2007-06-01,881.75,0.4931265506379103,0.4046500123670543,0.3868472440944881,806.25,87.001,830.7,2.03184,810.3333333333334,783.2083333333334,702.4375,761.25,774.8,2.12214,697.25,769.0,2.12214,6,2007,1.2246467991473532e-16,-1.0,-0.04659429089011905,0.9989138962175104
2007-07-02,857.5,0.5167770891216071,0.3751339764201502,0.3868472440944881,881.75,72.859,817.0,2.24631,848.5,806.2083333333334,723.9166666666666,743.0,804.0,2.14808,719.5,778.8,2.14808,7,2007,-0.4999999999999997,-0.8660254037844388,-0.04659429089011905,0.9989138962175104
2007-08-01,882.5,0.47223208229183117,0.3807403743095062,0.3868472440944881,857.5,72.859,781.2,2.37357,873.9166666666666,822.0416666666666,751.1458333333334,806.25,830.7,2.28715,787.5,762.3,2.28715,8,2007,-0.8660254037844384,-0.5000000000000004,-0.04659429089011905,0.9989138962175104
2007-09-03,991.25,0.43735655147420943,0.402836177755792,0.3868472440944881,882.5,72.859,788.0,2.13388,910.4166666666666,860.375,788.125,881.75,817.0,2.02499,761.25,774.8,2.02499,9,2007,-1.0,-1.8369701987210297e-16,-0.04659429089011905,0.9989138962175104
2007-10-01,1025.75,0.4453274110967598,0.40638139995053185,0.3868472440944881,991.25,72.859,814.8,1.94622,966.5,907.5,819.9166666666666,857.5,781.2,2.07749,743.0,804.0,2.07749,10,2007,-0.8660254037844386,0.5000000000000001,-0.04659429089011905,0.9989138962175104
2007-11-01,1080.0,0.41506081752882906,0.36111798169675996,0.3868472440944881,1025.75,72.859,819.1,1.98911,1032.3333333333333,953.125,852.7916666666666,882.5,788.0,2.03184,806.25,830.7,2.03184,11,2007,-0.5000000000000004,0.8660254037844384,-0.04659429089011905,0.9989138962175104
2007-12-03,1214.25,0.33342315805123723,0.36111798169675996,0.3868472440944881,1080.0,72.859,764.2,1.82625,1106.6666666666667,1008.5416666666666,895.875,991.25,814.8,2.24631,881.75,817.0,2.24631,12,2007,-2.4492935982947064e-16,1.0,-0.04659429089011905,0.9989138962175104
2008-01-01,1274.5,0.3357499279853554,0.3351471679445957,0.4862488188976378,1214.25,72.859,764.2,1.38697,1189.5833333333333,1078.0416666666667,942.125,1025.75,819.1,2.37357,857.5,781.2,2.37357,1,2008,0.49999999999999994,0.8660254037844387,-0.043490034768235916,0.9990538608482816
2008-02-01,1536.5,0.28215802336062146,0.30216835683073634,0.4862488188976378,1274.5,72.859,732.7,1.39949,1341.75,1187.0416666666667,1004.5416666666666,1080.0,764.2,2.13388,882.5,788.0,2.13388,2,2008,0.8660254037844386,0.5000000000000001,-0.043490034768235916,0.9990538608482816
2008-03-03,1197.25,0.26619400280624805,0.2977162173303653,0.4862488188976378,1536.5,72.859,692.7,1.11112,1336.0833333333333,1221.375,1040.875,1214.25,764.2,1.94622,991.25,814.8,1.94622,3,2008,1.0,6.123233995736766e-17,-0.043490034768235916,0.9990538608482816
2008-04-01,1314.0,0.27319475547543604,0.3179157391376041,0.4862488188976378,1197.25,72.859,687.3,1.02522,1349.25,1269.4166666666667,1088.4583333333333,1274.5,732.7,1.98911,1025.75,819.1,1.98911,4,2008,0.8660254037844387,-0.4999999999999998,-0.043490034768235916,0.9990538608482816
2008-05-01,1363.5,0.33594134755661276,0.31725616291532704,0.4862488188976378,1314.0,72.859,711.8,1.06289,1291.5833333333333,1316.6666666666667,1134.8958333333333,1536.5,692.7,1.82625,1080.0,764.2,1.82625,5,2008,0.49999999999999994,-0.8660254037844387,-0.043490034768235916,0.9990538608482816
2008-06-02,1574.0,0.3521153721066374,0.24956715310413063,0.4862488188976378,1363.5,72.859,711.0,1.40052,1417.1666666666667,1376.625,1192.5833333333333,1197.25,687.3,1.38697,1214.25,764.2,1.38697,6,2008,1.2246467991473532e-16,-1.0,-0.043490034768235916,0.9990538608482816
2008-07-01,1404.0,0.3443154891885111,0.25509110396570217,0.4862488188976378,1574.0,80.749,628.9,1.48755,1447.1666666666667,1398.2083333333333,1238.125,1314.0,711.8,1.39949,1274.5,732.7,1.39949,7,2008,-0.4999999999999997,-0.8660254037844388,-0.043490034768235916,0.9990538608482816
2008-08-01,1324.0,0.32776048393841123,0.2609448429384122,0.4862488188976378,1404.0,80.749,635.6,1.44558,1434.0,1362.7916666666667,1274.9166666666667,1363.5,711.0,1.11112,1536.5,692.7,1.11112,8,2008,-0.8660254037844384,-0.5000000000000004,-0.043490034768235916,0.9990538608482816
2008-09-01,1045.0,0.30602971649460586,0.217825047407041,0.4862488188976378,1324.0,80.749,642.7,1.3565,1257.6666666666667,1337.4166666666667,1279.3958333333333,1574.0,628.9,1.02522,1197.25,687.3,1.02522,9,2008,-1.0,-1.8369701987210297e-16,-0.043490034768235916,0.9990538608482816
2008-10-01,933.0,0.3516526199392289,0.13455354934454616,0.4862488188976378,1045.0,80.749,590.4,1.23957,1100.6666666666667,1273.9166666666667,1271.6666666666667,1404.0,635.6,1.06289,1314.0,711.8,1.06289,10,2008,-0.8660254037844386,0.5000000000000001,-0.043490034768235916,0.9990538608482816
2008-11-03,883.0,0.3788918107733908,0.09712259873031581,0.4862488188976378,933.0,80.749,489.4,1.48506,953.6666666666666,1193.8333333333333,1255.25,1324.0,642.7,1.40052,1363.5,711.0,1.40052,11,2008,-0.5000000000000004,0.8660254037844384,-0.043490034768235916,0.9990538608482816
2008-12-01,980.0,0.2569315256883206,0.09736993981366976,0.4862488188976378,883.0,80.749,444.0,1.63163,932.0,1094.8333333333333,1235.7291666666667,1045.0,590.4,1.48755,1574.0,628.9,1.48755,12,2008,-2.4492935982947064e-16,1.0,-0.043490034768235916,0.9990538608482816
2009-01-01,980.0,0.25008502374160213,0.05218896858768246,0.6213165354330709,980.0,80.749,444.3,0.97538,947.6666666666666,1024.1666666666667,1211.1875,933.0,489.4,1.44558,1404.0,635.6,1.44558,1,2009,0.49999999999999994,0.8660254037844387,-0.040385358706745485,0.9991841786188007
2009-02-02,872.0,0.26881254820335077,0.009976090361942469,0.6213165354330709,980.0,80.749,389.5,0.93854,944.0,948.8333333333334,1155.8125,883.0,444.0,1.3565,1324.0,642.7,1.3565,2,2009,0.8660254037844386,0.5000000000000001,-0.040385358706745485,0.9991841786188007
2009-03-02,952.0,0.3081055966994062,0.03545222194739883,0.6213165354330709,872.0,80.749,338.3,1.03931,934.6666666666666,933.3333333333334,1135.375,980.0,444.3,1.23957,1045.0,590.4,1.23957,3,2009,1.0,6.123233995736766e-17,-0.040385358706745485,0.9991841786188007
2009-04-01,1055.0,0.20813626099965618,0.06876082117239679,0.6213165354330709,952.0,80.749,369.2,1.25074,959.6666666666666,953.6666666666666,1113.7916666666667,980.0,389.5,1.48506,933.0,489.4,1.48506,4,2009,0.8660254037844387,-0.4999999999999998,-0.040385358706745485,0.9991841786188007
2009-05-01,1184.0,0.26474255926108325,0.0901146013686207,0.6213165354330709,1055.0,80.749,409.6,0.71282,1063.6666666666667,1003.8333333333334,1098.8333333333333,872.0,338.3,1.63163,883.0,444.0,1.63163,5,2009,0.49999999999999994,-0.8660254037844387,-0.040385358706745485,0.9991841786188007
2009-06-01,981.0,0.32136930038934364,0.08607469700717296,0.6213165354330709,1184.0,80.749,435.5,1.01741,1073.3333333333333,1004.0,1049.4166666666667,952.0,369.2,0.97538,980.0,444.3,0.97538,6,2009,1.2246467991473532e-16,-1.0,-0.040385358706745485,0.9991841786188007
2009-07-01,982.0,0.31110883968146297,0.11575562700964637,0.6213165354330709,981.0,91.47,430.6,1.32211,1049.0,1004.3333333333334,1014.25,1055.0,409.6,0.93854,980.0,389.5,0.93854,7,2009,-0.4999999999999997,-0.8660254037844388,-0.040385358706745485,0.9991841786188007
2009-08-03,979.5,0.29106367953018575,0.13669717206694704,0.6213165354330709,982.0,91.47,466.6,1.2669,980.8333333333334,1022.25,985.5416666666666,1184.0,435.5,1.03931,872.0,338.3,1.03931,8,2009,-0.8660254037844384,-0.5000000000000004,-0.040385358706745485,0.9991841786188007
2009-09-01,927.0,0.25207355715175106,0.1471679445955974,0.6213165354330709,979.5,91.47,492.0,1.15904,962.8333333333334,1018.0833333333334,975.7083333333334,981.0,430.6,1.25074,952.0,369.2,1.25074,9,2009,-1.0,-1.8369701987210297e-16,-0.040385358706745485,0.9991841786188007
2009-10-01,976.5,0.2609754964364366,0.13191524445543745,0.6213165354330709,927.0,91.47,504.7,0.94924,961.0,1005.0,979.3333333333334,982.0,466.6,0.71282,1055.0,409.6,0.71282,10,2009,-0.8660254037844386,0.5000000000000001,-0.040385358706745485,0.9991841786188007
2009-11-02,1060.5,0.27291970599440607,0.1548355181795697,0.6213165354330709,976.5,91.47,486.2,0.99714,988.0,984.4166666666666,994.125,979.5,492.0,1.01741,1184.0,435.5,1.01741,11,2009,-0.5000000000000004,0.8660254037844384,-0.040385358706745485,0.9991841786188007
2009-12-01,1048.5,0.23326611966510866,0.16192596256904945,0.6213165354330709,1060.5,91.47,514.0,1.06141,1028.5,995.6666666666666,999.8333333333334,927.0,504.7,1.32211,981.0,430.6,1.32211,12,2009,-2.4492935982947064e-16,1.0,-0.040385358706745485,0.9991841786188007
2010-01-03,914.0,0.3168737281284555,0.15310413059609207,0.6111496062992127,1048.5,91.47,522.6,0.84804,1007.6666666666666,984.3333333333334,994.3333333333334,976.5,486.2,1.2669,982.0,466.6,1.2669,1,2010,0.49999999999999994,0.8660254037844387,-0.037280292684384354,0.99930484827072
2010-02-01,961.0,0.2846483362294061,0.1646467144859428,0.6111496062992127,914.0,91.47,511.9,1.29792,974.5,981.25,1001.75,1060.5,514.0,1.15904,979.5,492.0,1.15904,2,2010,0.8660254037844386,0.5000000000000001,-0.037280292684384354,0.99930484827072
2010-03-01,941.0,0.2612709887842999,0.19004039904361458,0.6111496062992127,961.0,91.47,525.9,1.12452,938.6666666666666,983.5833333333334,1000.8333333333334,1048.5,522.6,0.94924,927.0,504.7,0.94924,3,2010,1.0,6.123233995736766e-17,-0.037280292684384354,0.99930484827072
2010-04-01,999.0,0.3189533252181347,0.19853244290543332,0.6111496062992127,941.0,91.47,556.7,0.99873,967.0,987.3333333333334,996.1666666666666,914.0,511.9,0.99714,976.5,486.2,0.99714,4,2010,0.8660254037844387,-0.4999999999999998,-0.037280292684384354,0.99930484827072
2010-05-03,937.75,0.3035802893594878,0.1613488333745569,0.6111496062992127,999.0,91.47,567.0,1.30911,959.25,966.875,975.6458333333334,961.0,525.9,1.06141,1060.5,514.0,1.06141,5,2010,0.49999999999999994,-0.8660254037844387,-0.037280292684384354,0.99930484827072
2010-06-01,902.5,0.2651049555367646,0.1628328798746806,0.6111496062992127,937.75,91.47,521.9,1.22639,946.4166666666666,942.5416666666666,969.1041666666666,941.0,556.7,0.84804,1048.5,522.6,0.84804,6,2010,1.2246467991473532e-16,-1.0,-0.037280292684384354,0.99930484827072
2010-07-01,1005.0,0.23302823903286654,0.1628328798746806,0.6111496062992127,902.5,90.663,523.7,1.01936,948.4166666666666,957.7083333333334,971.0208333333334,999.0,567.0,1.29792,914.0,511.9,1.29792,7,2010,-0.4999999999999997,-0.8660254037844388,-0.037280292684384354,0.99930484827072
2010-08-02,1010.0,0.19760632613806367,0.1424684640118724,0.6111496062992127,1005.0,90.663,523.7,0.84676,972.5,965.875,973.5625,937.75,521.9,1.12452,961.0,525.9,1.12452,8,2010,-0.8660254037844384,-0.5000000000000004,-0.037280292684384354,0.99930484827072
2010-09-01,1106.75,0.18290790488491593,0.17190205293099192,0.6111496062992127,1010.0,90.663,499.0,0.65616,1040.5833333333333,993.5,988.5416666666666,902.5,523.7,0.99873,941.0,556.7,0.99873,9,2010,-1.0,-1.8369701987210297e-16,-0.037280292684384354,0.99930484827072
2010-10-01,1236.0,0.15163775239971378,0.18319729573748872,0.6111496062992127,1106.75,90.663,534.7,0.57707,1117.5833333333333,1033.0,1010.1666666666666,1005.0,523.7,1.30911,999.0,567.0,1.30911,10,2010,-0.8660254037844386,0.5000000000000001,-0.037280292684384354,0.99930484827072
2010-11-01,1243.0,0.1386435228634881,0.2155989776568556,0.6111496062992127,1236.0,90.663,548.4,0.40881,1195.25,1083.875,1025.375,1010.0,499.0,1.22639,937.75,521.9,1.22639,11,2010,-0.5000000000000004,0.8660254037844384,-0.037280292684384354,0.99930484827072
2010-12-01,1403.0,0.192040291032086,0.2155989776568556,0.6111496062992127,1243.0,90.663,587.7,0.33889,1294.0,1167.2916666666667,1054.9166666666667,1106.75,534.7,1.01936,902.5,523.7,1.01936,12,2010,-2.4492935982947064e-16,1.0,-0.037280292684384354,0.99930484827072
2011-01-03,1413.0,0.23622847691349877,0.23118146590815408,0.5308724409448818,1403.0,90.663,587.7,0.62621,1353.0,1235.2916666666667,1096.5,1236.0,548.4,0.84676,1005.0,523.7,0.84676,1,2011,0.49999999999999994,0.8660254037844387,-0.034174866683660814,0.9994158686388535
2011-02-01,1364.75,0.22985587778882519,0.24923736499299204,0.5308724409448818,1413.0,90.663,606.6,0.86398,1393.5833333333333,1294.4166666666667,1130.1458333333333,1243.0,587.7,0.65616,1010.0,499.0,0.65616,2,2011,0.8660254037844386,0.5000000000000001,-0.034174866683660814,0.9994158686388535
2011-03-01,1410.25,0.23806275960117823,0.24577458982603678,0.5308724409448818,1364.75,90.663,628.5,0.82969,1396.0,1345.0,1169.25,1403.0,587.7,0.57707,1106.75,534.7,0.57707,3,2011,1.0,6.123233995736766e-17,-0.034174866683660814,0.9994158686388535
2011-04-01,1394.0,0.2573255154854716,0.2587187731882266,0.5308724409448818,1410.25,90.663,624.3,0.87385,1389.6666666666667,1371.3333333333333,1202.1666666666667,1413.0,606.6,0.40881,1236.0,548.4,0.40881,4,2011,0.8660254037844387,-0.4999999999999998,-0.034174866683660814,0.9994158686388535
2011-05-02,1376.0,0.20788537127033832,0.24890757688185355,0.5308724409448818,1394.0,90.663,640.0,0.9775,1393.4166666666667,1393.5,1238.6875,1364.75,628.5,0.33889,1243.0,587.7,0.33889,5,2011,0.49999999999999994,-0.8660254037844387,-0.034174866683660814,0.9994158686388535
2011-06-01,1294.0,0.16714831299887561,0.23522137026960183,0.5308724409448818,1376.0,90.663,628.1,0.71147,1354.6666666666667,1375.3333333333333,1271.3125,1410.25,624.3,0.62621,1403.0,587.7,0.62621,6,2011,1.2246467991473532e-16,-1.0,-0.034174866683660814,0.9994158686388535
2011-07-01,1357.25,0.18232807084382577,0.21708302415697922,0.5308724409448818,1294.0,84.291,611.5,0.49227,1342.4166666666667,1366.0416666666667,1300.6666666666667,1394.0,640.0,0.86398,1413.0,606.6,0.86398,7,2011,-0.4999999999999997,-0.8660254037844388,-0.034174866683660814,0.9994158686388535
2011-08-01,1457.5,0.1490656680635959,0.18682496496001322,0.5308724409448818,1357.25,84.291,589.5,0.57395,1369.5833333333333,1381.5,1337.9583333333333,1376.0,628.1,0.82969,1364.75,628.5,0.82969,8,2011,-0.8660254037844384,-0.5000000000000004,-0.034174866683660814,0.9994158686388535
2011-09-01,1179.0,0.1156081288272299,0.14997114354027546,0.5308724409448818,1457.5,84.291,552.8,0.39497,1331.25,1342.9583333333333,1343.9791666666667,1294.0,611.5,0.87385,1410.25,624.3,0.87385,9,2011,-1.0,-1.8369701987210297e-16,-0.034174866683660814,0.9994158686388535
2011-10-03,1217.25,0.09397957571759108,0.19746063154423293,0.5308724409448818,1179.0,84.291,508.1,0.21494,1284.5833333333333,1313.5,1342.4166666666667,1357.25,589.5,0.9775,1394.0,640.0,0.9775,10,2011,-0.8660254037844386,0.5000000000000001,-0.034174866683660814,0.9994158686388535
2011-11-01,1131.25,0.10113643755168793,0.20150053590568068,0.5308724409448818,1217.25,84.291,565.7,0.09856,1175.8333333333333,1272.7083333333333,1333.1041666666667,1457.5,552.8,0.71147,1376.0,628.1,0.71147,11,2011,-0.5000000000000004,0.8660254037844384,-0.034174866683660814,0.9994158686388535
2011-12-01,1207.75,0.10251168495683767,0.20150053590568068,0.5308724409448818,1131.25,84.291,570.6,0.13707,1185.4166666666667,1258.3333333333333,1316.8333333333333,1179.0,508.1,0.49227,1294.0,611.5,0.49227,12,2011,-2.4492935982947064e-16,1.0,-0.034174866683660814,0.9994158686388535
2012-01-03,1199.0,0.1028146110744585,0.22433836260202822,0.5119748031496062,1207.75,84.291,570.6,0.14447,1179.3333333333333,1231.9583333333333,1299.0,1217.25,565.7,0.57395,1357.25,589.5,0.57395,1,2012,0.49999999999999994,0.8660254037844387,-0.031069110690554635,0.9995172386511891
2012-02-01,1320.0,0.07972346376501854,0.2447852254926211,0.5119748031496062,1199.0,84.291,598.3,0.1461,1242.25,1209.0416666666667,1295.2708333333333,1131.25,570.6,0.39497,1457.5,552.8,0.39497,2,2012,0.8660254037844386,0.5000000000000001,-0.031069110690554635,0.9995172386511891
2012-03-01,1403.0,0.10711504687921053,0.2595432434660731,0.5119748031496062,1320.0,84.291,623.1,0.02185,1307.3333333333333,1246.375,1294.6666666666667,1207.75,570.6,0.21494,1179.0,508.1,0.21494,3,2012,1.0,6.123233995736766e-17,-0.031069110690554635,0.9995172386511891
